local_stable_id,stable_id,inode,volume,parent_local_stable_id,local_filename,cloud_filename,local_mtime_ms,cloud_mtime_ms,local_md5_checksum,cloud_md5_checksum,local_size,cloud_size,local_type,cloud_type,local_version,cloud_version,storage_policy,shared,read_only,target_version,is_root
481,1343,562949953542494,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4625.map,Security_Microsoft-Windows-Security-Auditing_4625.map,1730221586201,1730221586201,23ca3b1e2d05bac8d78a2bfc3238d116,23ca3b1e2d05bac8d78a2bfc3238d116,7164,7164,1,1,1,1,0,0,0,,0
482,1345,562949953542495,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4634.map,Security_Microsoft-Windows-Security-Auditing_4634.map,1730221586999,1730221586999,cf9403878a7bcf2e334b8ad7f16aebb7,cf9403878a7bcf2e334b8ad7f16aebb7,2363,2363,1,1,1,1,0,0,0,,0
483,1347,562949953542498,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4656.map,Security_Microsoft-Windows-Security-Auditing_4656.map,1730221587782,1730221587782,1c821c970c0575812fce75e1ebe90ca3,1c821c970c0575812fce75e1ebe90ca3,4637,4637,1,1,1,1,0,0,0,,0
484,1349,562949953542500,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4658.map,Security_Microsoft-Windows-Security-Auditing_4658.map,1730221588031,1730221588031,79080d77c4b0ac9291abc2f765c4da6b,79080d77c4b0ac9291abc2f765c4da6b,2656,2656,1,1,1,1,0,0,0,,0
485,1351,562949953542501,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4661.map,Security_Microsoft-Windows-Security-Auditing_4661.map,1730221588328,1730221588328,64c4e373bb4f122e0f66e2939fabe339,64c4e373bb4f122e0f66e2939fabe339,3011,3011,1,1,1,1,0,0,0,,0
486,1353,562949953542496,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4647.map,Security_Microsoft-Windows-Security-Auditing_4647.map,1730221587467,1730221587467,d8919938e7e3663dbde7aeaded1ac445,d8919938e7e3663dbde7aeaded1ac445,2143,2143,1,1,1,1,0,0,0,,0
487,1355,562949953542497,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4648.map,Security_Microsoft-Windows-Security-Auditing_4648.map,1730221587656,1730221587656,8a0be3f2568688fa7c3c2491c59b862f,8a0be3f2568688fa7c3c2491c59b862f,3669,3669,1,1,1,1,0,0,0,,0
488,1357,562949953542499,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4657.map,Security_Microsoft-Windows-Security-Auditing_4657.map,1730221587892,1730221587892,c9f9d2408ed1eea75cdc283da0a150c3,c9f9d2408ed1eea75cdc283da0a150c3,3793,3793,1,1,1,1,0,0,0,,0
489,1359,562949953542505,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4674.map,Security_Microsoft-Windows-Security-Auditing_4674.map,1730221589113,1730221589113,3c9241105bd90612b12ea3a3516b6220,3c9241105bd90612b12ea3a3516b6220,2981,2981,1,1,1,1,0,0,0,,0
490,1361,1407374883661456,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4663.map,Security_Microsoft-Windows-Security-Auditing_4663.map,1730221588751,1730221588751,a70f9c47a7bfea2baad905ba54895ee1,a70f9c47a7bfea2baad905ba54895ee1,3601,3601,1,1,1,1,0,0,0,,0
491,1363,562949953542506,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4688.map,Security_Microsoft-Windows-Security-Auditing_4688.map,1730221589231,1730221589231,58fcfcd832494c3dc53c89304b1f6945,58fcfcd832494c3dc53c89304b1f6945,4149,4149,1,1,1,1,0,0,0,,0
492,1365,562949953542507,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4689.map,Security_Microsoft-Windows-Security-Auditing_4689.map,1730221589377,1730221589377,42bd7e1c962d31286c83b837d99c3835,42bd7e1c962d31286c83b837d99c3835,2162,2162,1,1,1,1,0,0,0,,0
493,1367,562949953542504,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4673.map,Security_Microsoft-Windows-Security-Auditing_4673.map,1730221588924,1730221588924,921becdcf8737da27424ed1929b3bec7,921becdcf8737da27424ed1929b3bec7,3029,3029,1,1,1,1,0,0,0,,0
494,1369,562949953542508,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4696.map,Security_Microsoft-Windows-Security-Auditing_4696.map,1730221589544,1730221589544,5fdd9f4e38ff938cf3c3593a84a015bd,5fdd9f4e38ff938cf3c3593a84a015bd,3076,3076,1,1,2,1,0,0,0,,0
495,1371,562949953542503,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4672.map,Security_Microsoft-Windows-Security-Auditing_4672.map,1730221588816,1730221588816,64b446e935b8c26b266ff50a4f1047a7,64b446e935b8c26b266ff50a4f1047a7,2466,2466,1,1,1,1,0,0,0,,0
496,1373,562949953542502,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4662.map,Security_Microsoft-Windows-Security-Auditing_4662.map,1730221588621,1730221588621,4543c99e89472690d6d365d5172f8834,4543c99e89472690d6d365d5172f8834,4239,4239,1,1,1,1,0,0,0,,0
497,1375,562949953542510,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4698.map,Security_Microsoft-Windows-Security-Auditing_4698.map,1730221589809,1730221589809,55ce618c6cf6eef58fbd692044fc1d1b,55ce618c6cf6eef58fbd692044fc1d1b,2510,2510,1,1,1,1,0,0,0,,0
498,1377,562949953542511,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4699.map,Security_Microsoft-Windows-Security-Auditing_4699.map,1730221589938,1730221589938,fdff6be02f688edc56b9835d60c62946,fdff6be02f688edc56b9835d60c62946,2144,2144,1,1,1,1,0,0,0,,0
499,1379,562949953542517,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4705.map,Security_Microsoft-Windows-Security-Auditing_4705.map,1730221590460,1730221590460,da63fa97288a93c4a2d40cc53225a6e5,da63fa97288a93c4a2d40cc53225a6e5,2209,2209,1,1,1,1,0,0,0,,0
500,1381,562949953542515,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4703.map,Security_Microsoft-Windows-Security-Auditing_4703.map,1730221590318,1730221590318,8daa81827e9d9444236d70271c6b2afd,8daa81827e9d9444236d70271c6b2afd,3473,3473,1,1,1,1,0,0,0,,0
501,1383,562949953542518,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4706.map,Security_Microsoft-Windows-Security-Auditing_4706.map,1730221590531,1730221590531,0b9962d4c693733ce3ada6e59ec2e5b4,0b9962d4c693733ce3ada6e59ec2e5b4,4187,4187,1,1,2,1,0,0,0,,0
502,1385,562949953542514,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4702.map,Security_Microsoft-Windows-Security-Auditing_4702.map,1730221590225,1730221590225,3134bff7836f27e6539ddaf263dce8ce,3134bff7836f27e6539ddaf263dce8ce,2481,2481,1,1,1,1,0,0,0,,0
503,1387,562949953542509,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4697.map,Security_Microsoft-Windows-Security-Auditing_4697.map,1730221589616,1730221589616,7a0b34a7fe2039609833952224373959,7a0b34a7fe2039609833952224373959,3457,3457,1,1,1,1,0,0,0,,0
504,1389,562949953542513,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4701.map,Security_Microsoft-Windows-Security-Auditing_4701.map,1730221590168,1730221590168,c4ca7e0c02cef2814ecf57f1166e1b6c,c4ca7e0c02cef2814ecf57f1166e1b6c,2511,2511,1,1,1,1,0,0,0,,0
505,1391,562949953542516,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4704.map,Security_Microsoft-Windows-Security-Auditing_4704.map,1730221590385,1730221590385,f62dec21cb6e40f18ce0f2011bf23cd8,f62dec21cb6e40f18ce0f2011bf23cd8,2211,2211,1,1,1,1,0,0,0,,0
506,1393,562949953542512,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4700.map,Security_Microsoft-Windows-Security-Auditing_4700.map,1730221590049,1730221590049,b995a9103abd32a7d21df465a7817f6f,b995a9103abd32a7d21df465a7817f6f,2679,2679,1,1,1,1,0,0,0,,0
507,1395,562949953542524,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4719.map,Security_Microsoft-Windows-Security-Auditing_4719.map,1730221591387,1730221591387,a57f1d7428b30a58f31ecd0c98f65bcf,a57f1d7428b30a58f31ecd0c98f65bcf,2623,2623,1,1,1,1,0,0,0,,0
508,1397,562949953542525,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4720.map,Security_Microsoft-Windows-Security-Auditing_4720.map,1730221591500,1730221591500,841acf2e89836302b455eed9df9eedcd,841acf2e89836302b455eed9df9eedcd,2706,2706,1,1,1,1,0,0,0,,0
509,1399,562949953542520,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4713.map,Security_Microsoft-Windows-Security-Auditing_4713.map,1730221590749,1730221590749,ef50279d46c634a5b1c6e860e905b2ae,ef50279d46c634a5b1c6e860e905b2ae,2173,2173,1,1,1,1,0,0,0,,0
510,1401,562949953542521,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4716.map,Security_Microsoft-Windows-Security-Auditing_4716.map,1730221590982,1730221590982,7d3ec4511c77c5d2dfebb923c87130bc,7d3ec4511c77c5d2dfebb923c87130bc,4173,4173,1,1,1,1,0,0,0,,0
511,1403,562949953542522,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4717.map,Security_Microsoft-Windows-Security-Auditing_4717.map,1730221591110,1730221591110,09078e7994daabea301aba2da15a0ce4,09078e7994daabea301aba2da15a0ce4,2211,2211,1,1,1,1,0,0,0,,0
512,1405,562949953542523,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4718.map,Security_Microsoft-Windows-Security-Auditing_4718.map,1730221591285,1730221591285,6c2e007973b59fb8ce438f23abb85884,6c2e007973b59fb8ce438f23abb85884,2500,2500,1,1,1,1,0,0,0,,0
513,1407,562949953542519,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4707.map,Security_Microsoft-Windows-Security-Auditing_4707.map,1730221590625,1730221590625,a8f14008b0105b93181ec86967bc565c,a8f14008b0105b93181ec86967bc565c,2139,2139,1,1,1,1,0,0,0,,0
514,1409,562949953542527,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4723.map,Security_Microsoft-Windows-Security-Auditing_4723.map,1730221591909,1730221591909,a172f0861c92d892cd0c49b0efca5be6,a172f0861c92d892cd0c49b0efca5be6,2664,2664,1,1,1,1,0,0,0,,0
515,1411,562949953542526,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4722.map,Security_Microsoft-Windows-Security-Auditing_4722.map,1730221591778,1730221591778,0cf2359de079a544351b50b74ed620ad,0cf2359de079a544351b50b74ed620ad,2802,2802,1,1,1,1,0,0,0,,0
516,1413,562949953542530,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4726.map,Security_Microsoft-Windows-Security-Auditing_4726.map,1730221592226,1730221592226,004bb54a31916b9ac0688ee105f46640,004bb54a31916b9ac0688ee105f46640,2560,2560,1,1,1,1,0,0,0,,0
517,1415,562949953542535,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4734.map,Security_Microsoft-Windows-Security-Auditing_4734.map,1730221592614,1730221592614,b3f09c649ad3959ecc0b82cf9fe493de,b3f09c649ad3959ecc0b82cf9fe493de,2778,2778,1,1,2,1,0,0,0,,0
518,1417,562949953542533,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4732.map,Security_Microsoft-Windows-Security-Auditing_4732.map,1730221592462,1730221592462,c98d9dee67df6228b87e02a6276ae20c,c98d9dee67df6228b87e02a6276ae20c,3377,3377,1,1,1,1,0,0,0,,0
519,1419,562949953542529,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4725.map,Security_Microsoft-Windows-Security-Auditing_4725.map,1730221592134,1730221592134,3ec2b13155b056c30ee4ca08012e3332,3ec2b13155b056c30ee4ca08012e3332,2524,2524,1,1,1,1,0,0,0,,0
520,1421,562949953542532,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4731.map,Security_Microsoft-Windows-Security-Auditing_4731.map,1730221592398,1730221592398,79984ef60745a440944fe9fbec36693a,79984ef60745a440944fe9fbec36693a,3279,3279,1,1,1,1,0,0,0,,0
521,1423,562949953542531,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4728.map,Security_Microsoft-Windows-Security-Auditing_4728.map,1730221592322,1730221592322,236fce7933b1c6d6f0853d0f957e9383,236fce7933b1c6d6f0853d0f957e9383,3233,3233,1,1,1,1,0,0,0,,0
522,1425,562949953542528,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4724.map,Security_Microsoft-Windows-Security-Auditing_4724.map,1730221592014,1730221592014,5e93ed751cdc0ab4117e6c64725ab076,5e93ed751cdc0ab4117e6c64725ab076,2544,2544,1,1,1,1,0,0,0,,0
523,1427,562949953542534,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4733.map,Security_Microsoft-Windows-Security-Auditing_4733.map,1730221592535,1730221592535,676136d5f46ff89e466fac8272c7f495,676136d5f46ff89e466fac8272c7f495,3305,3305,1,1,1,1,0,0,0,,0
524,1429,562949953542540,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4742.map,Security_Microsoft-Windows-Security-Auditing_4742.map,1730221593296,1730221593296,53cbbdeacafd0173afe9a5bedff194f6,53cbbdeacafd0173afe9a5bedff194f6,5727,5727,1,1,1,1,0,0,0,,0
525,1431,562949953542539,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4741.map,Security_Microsoft-Windows-Security-Auditing_4741.map,1730221593202,1730221593202,8e00c5508f3f28d2d3c491725ecf97e3,8e00c5508f3f28d2d3c491725ecf97e3,4330,4330,1,1,1,1,0,0,0,,0
526,1433,562949953542537,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4738.map,Security_Microsoft-Windows-Security-Auditing_4738.map,1730221592899,1730221592899,cf7b9a2cb4ea8d94ef4f69e4914ed94b,cf7b9a2cb4ea8d94ef4f69e4914ed94b,5422,5422,1,1,1,1,0,0,0,,0
527,1435,562949953542538,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4740.map,Security_Microsoft-Windows-Security-Auditing_4740.map,1730221593095,1730221593095,9f9d291f33d75c39603ffe09a7bf391a,9f9d291f33d75c39603ffe09a7bf391a,2489,2489,1,1,1,1,0,0,0,,0
528,1437,562949953542541,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4743.map,Security_Microsoft-Windows-Security-Auditing_4743.map,1730221593434,1730221593434,86b78e8cfa4e3d89ae5c31baed8b1b9b,86b78e8cfa4e3d89ae5c31baed8b1b9b,2571,2571,1,1,1,1,0,0,0,,0
529,1439,562949953542543,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4764.map,Security_Microsoft-Windows-Security-Auditing_4764.map,1730221593508,1730221593508,97bd4e8d49a8438910014c86092f2075,97bd4e8d49a8438910014c86092f2075,3073,3073,1,1,1,1,0,0,0,,0
530,1441,562949953542536,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4735.map,Security_Microsoft-Windows-Security-Auditing_4735.map,1730221592759,1730221592759,b3a9cba7bb757b4e807c01cfbdffaebd,b3a9cba7bb757b4e807c01cfbdffaebd,3367,3367,1,1,1,1,0,0,0,,0
531,1443,562949953542544,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4768.map,Security_Microsoft-Windows-Security-Auditing_4768.map,1730221593632,1730221593632,c8c697f669797dc347b165ac15f5e281,c8c697f669797dc347b165ac15f5e281,20534,20534,1,1,2,1,0,0,0,,0
532,1445,562949953542550,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4774.map,Security_Microsoft-Windows-Security-Auditing_4774.map,1730221594341,1730221594341,88cd3aa779fa976e55dd7fcc6cffe28d,88cd3aa779fa976e55dd7fcc6cffe28d,861,861,1,1,1,1,0,0,0,,0
533,1447,562949953542548,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4772.map,Security_Microsoft-Windows-Security-Auditing_4772.map,1730221594079,1730221594079,199ba246d7e146c9910499e8fd9746ca,199ba246d7e146c9910499e8fd9746ca,997,997,1,1,1,1,0,0,0,,0
534,1449,562949953542546,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4770.map,Security_Microsoft-Windows-Security-Auditing_4770.map,1730221593826,1730221593826,c8f0176e5e0904bcb8db5ec8df906f1e,c8f0176e5e0904bcb8db5ec8df906f1e,2910,2910,1,1,1,1,0,0,0,,0
535,1451,562949953542547,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4771.map,Security_Microsoft-Windows-Security-Auditing_4771.map,1730221593992,1730221593992,1d0e5a328b9cef86d7c25e5df150b80a,1d0e5a328b9cef86d7c25e5df150b80a,5295,5295,1,1,1,1,0,0,0,,0
536,1453,562949953542549,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4773.map,Security_Microsoft-Windows-Security-Auditing_4773.map,1730221594236,1730221594236,d51a83b8e7d09d035b98a26a786750be,d51a83b8e7d09d035b98a26a786750be,990,990,1,1,1,1,0,0,0,,0
537,1455,562949953542552,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4776.map,Security_Microsoft-Windows-Security-Auditing_4776.map,1730221594564,1730221594564,3a63e792caad31315798e59fe27321af,3a63e792caad31315798e59fe27321af,2755,2755,1,1,1,1,0,0,0,,0
538,1457,562949953542551,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4775.map,Security_Microsoft-Windows-Security-Auditing_4775.map,1730221594440,1730221594440,76c402ea87364c7f585494c9ea3a6954,76c402ea87364c7f585494c9ea3a6954,882,882,1,1,1,1,0,0,0,,0
539,1459,562949953542545,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4769.map,Security_Microsoft-Windows-Security-Auditing_4769.map,1730221593732,1730221593732,3e209dd3e0ac4b9d8a3838e8b444c308,3e209dd3e0ac4b9d8a3838e8b444c308,18596,18596,1,1,1,1,0,0,0,,0
540,1461,562949953542558,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4793.map,Security_Microsoft-Windows-Security-Auditing_4793.map,1730221595267,1730221595267,df4e4bc1c0e6a0f1ea35eb552b41e582,df4e4bc1c0e6a0f1ea35eb552b41e582,2678,2678,1,1,1,1,0,0,0,,0
541,1463,562949953542555,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4779.map,Security_Microsoft-Windows-Security-Auditing_4779.map,1730221595010,1730221595010,5f3a54d5f93f3d5a48b25e1b51ddafa0,5f3a54d5f93f3d5a48b25e1b51ddafa0,2479,2479,1,1,1,1,0,0,0,,0
542,1465,562949953542557,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4782.map,Security_Microsoft-Windows-Security-Auditing_4782.map,1730221595181,1730221595181,5a303148969957a9a1a4d7d7f1d246d5,5a303148969957a9a1a4d7d7f1d246d5,2323,2323,1,1,1,1,0,0,0,,0
543,1467,562949953542553,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4777.map,Security_Microsoft-Windows-Security-Auditing_4777.map,1730221594830,1730221594830,f41e9e8bfd641c8fbe0d12d2e858a179,f41e9e8bfd641c8fbe0d12d2e858a179,1021,1021,1,1,1,1,0,0,0,,0
544,1469,562949953542560,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4798.map,Security_Microsoft-Windows-Security-Auditing_4798.map,1730221595681,1730221595681,2a1a019532ee6c40d20b37538499e8e5,2a1a019532ee6c40d20b37538499e8e5,3152,3152,1,1,1,1,0,0,0,,0
545,1471,562949953542556,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4781.map,Security_Microsoft-Windows-Security-Auditing_4781.map,1730221595101,1730221595101,e6ac8a4f12d1ec883c00638b4fa2d39d,e6ac8a4f12d1ec883c00638b4fa2d39d,2794,2794,1,1,1,1,0,0,0,,0
546,1473,562949953542554,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4778.map,Security_Microsoft-Windows-Security-Auditing_4778.map,1730221594917,1730221594917,575a0f889a21a552431dd3e4420b18eb,575a0f889a21a552431dd3e4420b18eb,2478,2478,1,1,1,1,0,0,0,,0
547,1475,562949953542559,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4797.map,Security_Microsoft-Windows-Security-Auditing_4797.map,1730221595454,1730221595454,d84ebe96b0959e6a5961764f440bf3e3,d84ebe96b0959e6a5961764f440bf3e3,2717,2717,1,1,1,1,0,0,0,,0
548,1477,562949953542562,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4800.map,Security_Microsoft-Windows-Security-Auditing_4800.map,1730221596419,1730221596419,ef0500ac75d737872fbbc9f096d614c2,ef0500ac75d737872fbbc9f096d614c2,1821,1821,1,1,1,1,0,0,0,,0
549,1479,562949953542561,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4799.map,Security_Microsoft-Windows-Security-Auditing_4799.map,1730221596022,1730221596022,774471a2a9c4ee57b8c3e3b34eeb47ee,774471a2a9c4ee57b8c3e3b34eeb47ee,3082,3082,1,1,1,1,0,0,0,,0
550,1481,562949953542563,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4801.map,Security_Microsoft-Windows-Security-Auditing_4801.map,1730221597670,1730221597670,4a2459fda3c4912853ca2a5258a17f1d,4a2459fda3c4912853ca2a5258a17f1d,1823,1823,1,1,1,1,0,0,0,,0
551,1483,562949953542564,87abe2a8-0000-0000-0000-300300000000,221,Security_Microsoft-Windows-Security-Auditing_4802.map,Security_Microsoft-Windows-Security-Auditing_4802.map,1730221598150,1730221598150,c3e7ac3ef13baeb72897b68b7db61652,c3e7ac3ef13baeb72897b68b7db61652,1823,1823,1,1,2,1,0,0,0,,0
